"","b_sal_code","ward16","pop96","pop01","pop11","House","Traditional","Flat","Cluster.house","Townhouse","Semi","House.in.backyard","BYS","Informal.dwelling.not.BYS","Flatlet","Caravan","Other","Unspecified","Not.applicable","pop_1996","pop_1997","pop_1998","pop_1999","pop_2000","pop_2001","pop_2002","pop_2003","pop_2004","pop_2005","pop_2006","pop_2007","pop_2008","pop_2009","pop_2010","pop_2011","pop_2012","pop_2013","pop_2014","pop_2015","pop_2016","pop_2017","pop_2018","pop_2019","pop_2020","pop_2021","pop_2022","pop_2023","pop_2024","pop_2025","pop_2026","pop_2027","pop_2028","pop_2029","pop_2030"
"37",5600114,59500105,644.913749856566,516.379,930,162,0,0,0,0,0,0,0,0,0,0,0,0,0,644.913749856568,601.321719892904,566.672229925415,540.965279954102,524.200869978963,516.379,517.499670017212,527.562880030598,546.56863004016,574.516920045897,611.407750047809,657.241120045897,712.017030040159,775.735480030596,848.396470017209,929.999999999997,1286.14796644773,1436.73993355628,1606.91285935061,1794.21564799528,1995.04962237128,2203.88795786636,2416.6289928436,2631.10415147209,2843.76847459587,3057.93141994523,3271.79518909768,3489.06398334962,3705.14913788483,3919.46096480064,4134.37307056379,4350.54722847231,4564.52854208651,4775.34546320907,4981.91402693818
"38",5600116,59500105,874.105541253173,748.467,969,0,120,42,0,0,0,0,0,0,0,0,0,0,0,874.105541253174,836.39623080237,804.977721451651,779.850013201016,761.013106050466,748.467,742.211695049619,742.247191199323,748.573488449111,761.190586798984,780.098486248942,805.297186798984,836.78668844911,874.566991199322,918.638095049618,968.999999999998,1292.58362847695,1396.41180671238,1514.51730161344,1644.25694119425,1782.30631302089,1924.00155949027,2066.27881247709,2207.87032039985,2346.37754827851,2485.03342266935,2622.70904411772,2762.63068637679,2901.33328124412,3038.56268339812,3176.30995914108,3315.16221768323,3452.55549054876,3587.84642052556,3720.30352615521
"39",5600117,59500105,1049.31351389689,1146.7,990,114,27,6,3,0,0,0,0,0,0,0,0,0,0,1049.31351389689,1078.16342370968,1102.32702722638,1121.804324447,1136.59531537154,1146.7,1152.11837833237,1152.85045036866,1148.89621610887,1140.255675553,1126.92882870104,1108.915675553,1086.21621610887,1058.83045036866,1026.75837833237,990.000000000001,1195.42128063443,1157.59724867543,1113.95714053777,1061.33101244113,997.302070874925,920.043337683971,829.828867679019,728.273698683183,616.802236219709,498.30036341157,373.968587040499,245.431517553571,113.200442054997,0,0,0,0,0,0
"40",5600119,59500105,1306.03398496951,716.037,1041,48,174,0,0,0,0,0,0,0,0,0,0,0,0,1306.03398496952,1147.90240211057,1009.83691218415,891.837515190248,793.904211128866,716.037000000004,658.235881803662,620.50085653984,602.831924208539,605.229084809758,627.692338343497,670.221684809756,732.817124208536,815.478656539836,918.206281803657,1041,1491.96487391855,1727.60795140549,2001.048313897,2310.1425285792,2650.6959129609,3015.20281013129,3397.27647570323,3792.76151602231,4195.27354432625,4608.43200954566,5028.5638327536,5460.5186014997,5896.46054277483,6334.63421770115,6778.19164797255,7227.74453001937,7677.10005011801,8124.07394787875,8566.28512729677
"41",5600122,59500105,698.465545925448,978.078,1098,165,15,0,0,0,0,0,0,0,0,0,0,0,0,698.465545925445,766.102780957665,827.88264388123,883.80513469614,933.870253402396,978.077999999997,1016.42837448894,1048.92137686924,1075.55700714087,1096.33526530385,1111.25615135818,1120.31966530386,1123.52580714087,1120.87457686924,1112.36597448895,1098,1358.27307735339,1349.07746552103,1333.90929794861,1309.11021975631,1271.58699440118,1218.61171187598,1149.84993820111,1066.67342888095,970.179061557947,863.845268477907,748.836333283759,627.384227913319,499.664281371052,366.84037939983,230.121932974437,90.1680879356567,0,0,0
"42",5600124,59500105,447.804870442499,1036.93,1185,75,150,0,0,0,0,0,0,0,0,0,0,0,0,447.804870442492,593.101369930392,724.662132630093,842.487158541594,946.576447664894,1036.92999999999,1113.5478155469,1176.4298943056,1225.5762362761,1260.9868414584,1282.6617098525,1290.6008414584,1284.8042362761,1265.2718943056,1232.0038155469,1185,1416.85449687424,1346.62639104937,1257.80123572552,1146.01841881355,1008.18607879094,842.562905896347,650.332578551803,434.405141690587,197.933190285603,0,0,0,0,0,0,0,0,0,0
"43",5610018,52102015,577.10273191029,568.135,336,99,0,0,0,0,0,0,0,0,9,0,0,0,0,577.102731910291,581.021173159684,582.083620593352,580.290074211294,575.64053401351,568.135000000001,557.773472170766,544.555950525806,528.48243506512,509.552925788708,487.767422696571,463.125925788709,435.62843506512,405.274950525806,372.065472170767,336.000000000002,374.394614445846,327.490974127453,275.566890285627,217.542156670979,152.909703476247,81.7590580424516,4.93071185123308,0,0,0,0,0,0,0,0,0,0,0,0
"44",5610042,52102015,404.358406605961,193.94,447,174,0,21,3,3,0,3,0,0,3,0,0,0,0,404.358406605964,344.30414359912,293.235171435102,251.151490113909,218.053099635542,193.940000000001,178.812191207285,172.669673257395,175.512446150331,187.340509886092,208.153864464679,237.952509886092,276.73644615033,324.505673257393,381.260191207283,446.999999999998,657.506501348259,776.630725280683,913.20078227607,1066.27531908146,1233.87053404836,1412.38677820562,1598.70070232581,1790.74261181976,1985.41518782459,2184.38285840307,2385.89243897598,2592.25053729972,2799.75647548458,3007.60188862362,3217.31515323322,3429.22067431972,3640.41588889498,3849.90436707576,4056.59895942223
"45",5610072,52102016,468.03971186446,596.213,630,90,42,0,0,0,0,0,0,0,0,0,3,0,0,468.039711864458,499.609291525462,528.211410169518,553.846067796626,576.513264406786,596.212999999999,612.945274576264,626.710088135581,637.50744067795,645.337332203372,650.199762711846,652.094732203372,651.022240677951,646.982288135581,639.974874576264,630,777.649812781409,771.130718617777,761.647665164777,747.135813182189,725.857935673606,696.279261055587,658.216363978915,612.44417998007,559.564307759538,501.540924090009,439.005842799274,373.217648446127,304.230553579005,232.673114053292,159.219465518848,84.2261518418798,7.93346286380441,0,0
"46",5610084,52102018,1078.82791755959,707.004,720,99,51,0,0,0,0,0,0,0,0,0,0,0,0,1078.8279175596,984.285965111165,899.832597130991,825.467813619073,761.19161457541,707.004000000003,662.904969892852,628.894524253956,604.972663083317,591.139386380933,587.394694146805,593.738586380932,610.171063083315,636.692124253954,673.301769892849,720,978.949222693107,1082.21934055488,1204.2386843737,1343.39420249951,1497.24005733782,1661.81255980397,1834.07179703763,2012.28873115292,2193.55272293223,2380.14698893483,2570.41285521119,2766.99811175623,2966.02769555665,3166.73230917824,3370.75676630261,3578.42490404594,3786.68155515758,3994.46998422564,4200.6320691646
"47",5610085,52102018,715.098918718163,700.341,729,123,42,0,0,0,0,0,0,0,0,0,0,0,0,715.098918718164,710.596005976229,706.868757733445,703.917173989812,701.741254745331,700.341,699.716409753821,699.867484006792,700.794222758914,702.496626010188,704.974693760612,708.228426010188,712.257822758914,717.062884006792,722.64360975382,729,927.713871127111,954.42728209416,984.610635659058,1016.10869674061,1046.77109208344,1074.13860092265,1097.12162604457,1115.8049459877,1129.7665719836,1141.28901143195,1150.36228313988,1158.81633702504,1165.48934785329,1170.64438725956,1175.3313482148,1179.93531725877,1183.69778884861,1186.59583511162,1188.57397450447
"48",5610097,52102016,925.825427886516,935.041,795,144,3,0,0,0,0,6,12,0,0,0,3,0,0,925.825427886516,931.894466155265,935.850542500989,937.693656923685,937.423809423356,935.041,930.545228653618,923.93649538421,915.214800191776,904.380143076315,891.432524037829,876.371943076315,859.198400191776,839.911895384211,818.512428653619,795.000000000001,969.607956417922,951.344137426218,931.060799028015,906.307816801835,875.104541125136,835.743986145326,788.129136060002,733.257534892594,671.857461789519,606.240491417653,537.089943459018,465.839969478424,392.441280893362,317.528778593399,241.821636596148,165.658982126446,89.1803375542077,12.716052643008,0
"49",5610117,52102016,544.5261863436,552.025,948,114,66,0,3,0,0,0,0,0,0,0,0,0,0,544.5261863436,535.866552469887,532.286616898671,533.786379629951,540.365840663727,552.024999999998,568.763857638766,590.58241358003,617.48066782379,649.458620370046,686.516271218798,728.653620370045,775.870667823789,828.167413580029,885.543857638765,947.999999999997,1279.8338014727,1395.84119031618,1525.00287356896,1664.60881460467,1811.1781386764,1959.8308897711,2107.32192911628,2252.28592109229,2392.26168309365,2530.57936005736,2666.15148252512,2802.33609592416,2935.70106120757,3066.09472540837,3195.63080342704,3324.99023899049,3451.69262315034,3575.20025938917,3694.89181033152
"50",5610121,52102018,1158.18188210298,1227.73,996,54,165,3,0,0,0,3,0,0,0,0,0,0,0,1158.18188210298,1181.98020530356,1200.83417869355,1214.74380227295,1223.70907604177,1227.73,1226.80657414764,1220.9387984847,1210.12667301117,1194.37019772705,1173.66937263234,1148.02419772705,1117.43467301117,1081.9007984847,1041.42257414764,996.000000000002,1191.73851482946,1142.07257143544,1085.7803157054,1019.68688976878,941.479614959144,849.56440977727,744.463159383212,627.984719032666,501.79134333303,368.714509406407,230.074847622294,87.3615345093518,0,0,0,0,0,0,0
"51",5620002,52201008,397.949224210055,401.278,126,3,27,0,0,0,0,0,0,0,0,0,0,0,0,397.949224210055,406.133260743508,410.558156589229,411.223911747218,408.130526217476,401.278000000001,390.666333094794,376.295525501856,358.165577221186,336.276488252784,310.62825859665,281.220888252784,248.054377221186,211.128725501857,170.443933094795,126.000000000002,98.0439407813354,33.139832812278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",5620035,52201008,342.226152814054,433.246,423,15,72,0,0,0,0,0,0,0,0,0,0,0,0,342.226152814053,365.557740767826,386.325519463307,404.529488900496,420.169649079394,433.245999999999,443.758541662313,451.707274066335,457.092197212064,459.913311099502,460.170615728648,457.864111099503,452.993797212065,445.559674066335,435.561741662314,423,514.025685539298,500.515304328945,483.894906950413,462.758783023894,436.010659964301,402.807897864957,363.237673141888,317.994803656353,267.712390904587,213.675087662649,156.441024611073,96.7470727413309,34.8644885041305,0,0,0,0,0,0
"53",5620047,52201008,426.956889499837,470.514,546,33,69,0,0,0,0,0,0,0,0,0,0,0,0,426.956889499837,435.978397493211,444.844862539915,453.556284639947,462.112663793309,470.513999999999,478.760293260019,486.851543573368,494.787750940045,502.568915360052,510.195036833387,517.666115360052,524.982150940045,532.143143573368,539.149093260019,546,696.537551992468,717.368570373286,739.87080995471,762.370208429564,783.203008825411,800.502267066249,813.466645485034,822.203896702411,826.475839054233,828.040215362287,826.968486471567,824.653244497399,820.334114028441,814.282965063364,807.307952666334,799.731563203665,791.097360796416,781.461674222549,770.860315903226
"54",5620089,52201006,1593.68445986601,1509.27,705,3,144,0,0,0,0,0,0,0,0,0,0,0,0,1593.68445986601,1593.74666336662,1585.33631913033,1568.45342715713,1543.09798744702,1509.27,1466.96946481608,1416.19638189525,1356.95075123752,1289.23257284288,1213.04184671133,1128.37857284288,1035.24275123752,933.634381895257,823.553464816085,705.000000000006,728.394425765093,567.591456934145,390.46298016345,194.721825213352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",5670005,59500105,0,280.22,219,3,42,0,0,0,0,0,0,0,0,0,0,0,0,-3.38218342221808e-12,72.6215999999969,136.954399999997,192.998399999997,240.753599999998,280.219999999998,311.397599999998,334.286399999998,348.886399999999,355.197599999999,353.219999999999,342.9536,324.3984,297.5544,262.4216,219.000000000001,210.82750223229,137.628240377707,51.0176649426879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",5670009,52206004,450.375678572288,375.383,297,105,3,12,0,0,0,0,0,48,12,0,0,0,0,450.375678572289,433.46774666731,417.514512857591,402.515977143133,388.472139523937,375.383000000001,363.248558571326,352.068815237913,341.84376999976,332.573422856868,324.257773809238,316.896822856868,310.49056999976,305.039015237912,300.542158571326,297.000000000001,371.034782400074,375.567297232371,382.087956533465,389.786298417866,397.89667527728,405.558486670473,412.429739207689,418.587394978104,423.889255948363,429.182114104834,434.435292399075,440.302977968712,446.302842333166,452.48236124119,459.193263366103,466.538665091686,474.170199889553,482.021397349959,490.010478731453
"57",5670011,52206006,675.802478327024,442.02,306,132,12,0,0,0,0,0,0,0,0,0,0,0,0,675.802478327027,620.204783817514,569.027688730055,522.27119306465,479.935296821299,442.020000000002,408.525302600759,379.45120462357,354.797706068435,334.564806935354,318.752507224327,307.360806935354,300.389706068435,297.839204623569,299.709302600758,306.000000000001,399.136895764047,425.676432777962,459.64831677182,500.425597357436,547.174563555778,598.580067059587,653.697568154184,712.030916454982,772.62599115677,836.318458296913,902.516968944955,972.122363126428,1043.73125977362,1117.01918447826,1192.50705177306,1270.2524580801,1349.11244113195,1428.64491897633,1508.36801598894
"58",5670015,59500001,561.046357719304,1457.05,372,153,3,3,0,0,0,3,0,0,3,6,3,0,0,561.046357719295,816.968613763739,1034.53010601403,1213.73083447017,1354.57079913216,1457.05,1521.16843707368,1546.92611035321,1534.32301983859,1483.35916552982,1394.0345474269,1266.34916552983,1100.3030198386,895.896110353222,653.128437073691,372.000000000009,66.1769806355271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",5670016,52206004,685.358866320037,274.404,390,0,78,0,0,0,0,0,0,0,0,0,0,0,0,685.358866320042,578.167740185633,483.476690486424,401.285717222416,331.594820393609,274.404000000003,229.713256041598,197.522588518394,177.831997430391,170.641482777589,175.951044559989,193.760682777589,224.07039743039,266.880188518392,322.190056041595,389.999999999999,592.710406845967,722.350097092497,874.350106620869,1048.1822382598,1242.0998660874,1452.46513253731,1675.83034639879,1909.66606780031,2150.24299425515,2398.93449967478,2653.48129977797,2916.15282527428,3182.55163049229,3451.46978507181,3724.41574038269,4001.58960801493,4279.43611911228,4556.5839672841,4831.55103859311
"60",5670017,52206006,483.020800735389,677.385,393,189,3,0,0,0,0,0,0,0,0,0,0,0,0,483.020800735387,539.843331215756,587.691016382401,626.563856235323,656.461850774523,677.384999999999,689.333303911753,692.306762509784,686.305375794091,671.329143764676,647.378066421538,614.452143764677,572.551375794093,521.675762509785,461.825303911755,393.000000000002,397.232088793695,293.015134830437,173.547513277507,37.2621853329553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",5670020,52206003,317.249886065646,515.046,444,213,6,0,0,0,0,0,0,3,3,0,0,0,0,317.249886065644,369.252794929014,415.033860754134,454.593083541005,487.930463289627,515.045999999999,535.939693672121,550.611544305995,559.061551901618,561.289716458993,557.296037978118,547.080516458993,530.643151901619,507.983944305996,479.102893672123,444.000000000001,507.473387290827,455.546216848031,394.198736749001,321.784146956814,237.372081367786,140.842351916311,33.2057760887851,0,0,0,0,0,0,0,0,0,0,0,0
"62",5670021,59500096,9.18874369608436,320.279,459,18,42,3,0,0,0,3,0,0,0,0,0,0,0,9.18874369608035,84.2990486264059,152.96322672196,215.181277982744,270.953202408756,320.278999999997,363.158670756467,399.592214678166,429.579631765094,453.120922017251,470.216085434637,480.865122017251,485.068031765095,482.824814678167,474.135470756469,458.999999999999,551.25859114792,525.151538612948,490.415488457748,445.270304013757,388.438897861786,319.21194469255,238.073818720072,146.221746608318,44.9988063877642,0,0,0,0,0,0,0,0,0,0
"63",5670023,52206004,430.454415346701,550.138,483,105,0,0,0,0,0,0,0,0,6,0,0,0,0,430.4544153467,462.564603458869,490.588055980283,514.524772910943,534.374754250849,550.137999999999,561.814510158395,569.404284726037,572.907323702923,572.323627089055,567.653194884433,558.896027089056,546.052123702924,529.121484726037,508.104110158396,483.000000000001,571.915112960599,539.442675243837,501.207584218499,455.561417503298,401.377799695932,338.044198337237,266.056682327361,186.541383693153,100.660537878522,9.82260374112384,0,0,0,0,0,0,0,0,0
"64",5670024,52206007,274.178731134076,225.167,483,6,87,0,0,0,0,0,0,0,0,0,0,0,0,274.178731134076,254.886879246777,240.33978018972,230.537433962904,225.479840566331,225.167,229.59891226391,238.775577358063,252.696995282458,271.363166037095,294.774089621973,322.929766037094,355.830195282457,393.475377358062,435.865312263909,482.999999999998,674.084321140088,758.759444654783,853.99961404565,958.521735949089,1070.38907583777,1186.59515667152,1304.87389897303,1423.99868811771,1542.00426665728,1660.65101233013,1778.9455810028,1898.89306801304,2017.99465934933,2135.92777302859,2253.98877666314,2372.54496527125,2489.7196295953,2604.99040014478,2717.77446892015
"65",5670026,59500105,110.665051985934,1187.05,504,0,93,0,0,0,0,0,0,0,0,0,0,0,0,110.665051985922,401.56390548282,654.651827032676,869.92881663549,1047.39487429126,1187.04999999999,1288.89419376168,1352.92745557633,1379.14978544394,1367.5611833645,1318.16164933802,1230.9511833645,1105.92978544394,943.097455576338,742.454193761693,504.000000000006,287.003942375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",5670034,52206007,143.114207672502,781.308,546,0,102,0,0,0,0,0,0,0,0,0,0,0,0,143.114207672494,311.064848395461,458.859547989695,586.498306455195,693.981123791962,781.307999999996,848.478935079296,895.493929029863,922.352981851697,929.056093544798,915.603264109165,881.994493544799,828.2297818517,754.309129029867,660.232535079301,546.000000000002,518.73535145781,329.756376338996,107.741040321703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",5670039,52206004,217.457384065601,422.439,597,66,42,0,0,0,3,3,0,9,6,12,6,0,0,217.457384065598,264.731100102313,308.86611971411,349.86244290099,387.720069662952,422.438999999998,454.019233912126,482.460771399336,507.76361246163,529.927757099006,548.953205311465,564.839957099006,577.58801246163,587.197371399337,593.668033912126,596.999999999999,752.615616229919,762.279616515896,769.35623407844,771.819230203586,767.822281251646,755.571593477996,734.584920934692,705.394308891533,668.337227989428,625.409722605412,577.130524726231,524.900441169016,468.582639980681,408.791578122532,346.332480711243,281.624806392013,214.787784609084,146.198929168404,76.2327309866209
"68",5670040,52206005,1022.93856754202,829.598,612,12,72,0,0,0,0,24,0,0,0,0,3,0,0,1022.93856754202,979.761570431378,938.839015121853,900.170901613449,863.757229906165,829.598000000002,797.69321189496,768.042865591038,740.646961088236,715.505498386555,692.618477485995,671.985898386555,653.607761088236,637.484065591037,623.614811894959,612.000000000002,759.479417247946,763.929069515042,772.65058916878,784.009980048471,796.502399651459,808.461183883687,819.268851512224,829.13224261653,837.806831480516,846.985247173652,856.607431736197,867.954254034958,880.058929463986,892.994333911794,907.430463748108,923.546885197967,940.628835496013,958.516058975924,977.016308050309
"69",5670041,59500105,0.420419646310182,825.082,615,36,93,0,0,0,0,0,0,0,0,0,0,0,0,0.420419646300161,214.936873335902,404.661258216073,569.593574286812,709.733821548119,825.081999999994,915.638109642438,981.40215047545,1022.37412249903,1038.55402571318,1029.94186011789,996.53762571318,938.341322499033,855.352950475454,747.572509642444,615.000000000002,576.737184262942,353.374197188484,89.6417540567693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",5670046,52206003,559.413867673667,444.769,648,111,3,3,6,0,0,3,24,42,0,3,3,0,0,559.413867673669,524.951007863006,496.255091190308,473.326117655574,456.164087258805,444.769,439.14085587916,439.279654896284,445.185397051373,456.858082344426,474.297710775444,497.504282344426,526.477797051372,561.218254896283,601.725655879159,647.999999999998,882.23031230106,972.14192125005,1074.47669043977,1187.53218474593,1308.94457685023,1435.17668535135,1563.69606156394,1693.24239955691,1821.66297471401,1951.18033095544,2080.70704110137,2212.63882747566,2344.08550376813,2474.69781667146,2605.98606112406,2738.3660933439,2869.65967395008,2999.25453189825,3126.4661111525
"71",5670047,59500105,89.6795557967854,302.555,651,27,81,0,0,0,0,0,0,0,0,0,0,0,0,89.6795557967823,134.31613499493,177.921969014325,220.497057854968,262.041401516859,302.554999999997,342.037853304383,380.489961430016,417.911324376897,454.301942145026,489.661814734402,523.990942145026,557.289324376897,589.556961430016,620.793853304383,650.999999999997,857.194236711371,908.607323565568,961.99525718854,1015.22205257091,1065.95059347701,1111.38242913737,1150.05744183062,1181.7874166689,1205.93539785944,1224.84028895585,1238.48752842366,1248.89134322046,1254.87893401939,1256.83663149694,1256.0126162375,1252.94062491004,1246.94306105511,1238.14130342445,1226.63076069638
"72",5670052,52206006,404.388035021704,945.681,663,18,75,9,0,3,0,36,0,0,0,0,0,0,0,404.388035021698,549.053746149533,675.515898211281,783.774491206941,873.829525136513,945.680999999997,999.328915797393,1034.7732725287,1052.01407019392,1051.05130879305,1031.8849883261,994.515108793055,938.941670193924,865.164672528704,773.184115797397,663.000000000003,673.747687673766,497.73940645374,291.994453898486,53.6301760972721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",5670058,59500096,139.472836905697,856.059,684,39,69,3,0,0,0,0,0,0,0,0,0,0,0,139.472836905688,325.596238222913,490.316555190955,633.633787809816,755.547936079496,856.058999999995,935.166979571312,992.871874793447,1029.1736856664,1044.07241219017,1037.56805436477,1009.66061219018,960.350085666405,889.636474793452,797.519779571317,684.000000000002,691.977033423165,503.807003078775,281.262903513013,21.1839188578128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",5670060,59500105,16.3561261723269,750.3,687,3,135,0,0,0,0,0,0,0,0,0,3,0,0,16.3561261723179,203.976574208662,371.181185609602,517.969960375138,644.342898505268,750.299999999994,835.841264859316,900.966693083233,945.676284671745,969.970039624852,973.847957942555,957.310039624854,920.356284671748,862.986693083237,785.201264859321,687.000000000001,716.307210966783,550.754583364699,353.048229186881,120.032907271521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",5670073,59500096,104.567324381792,223.407,837,36,84,0,0,0,0,0,0,0,0,0,0,0,0,104.56732438179,118.310895538402,137.066648678529,160.834583802171,189.614700909327,223.406999999997,262.211481074182,306.028144131881,354.856989173095,408.698016197823,467.551225206066,531.416616197823,600.294189173094,674.18394413188,753.085881074181,836.999999999995,1166.90295913288,1308.24561769098,1463.48305986105,1630.15569051879,1804.7777669958,1982.22058868536,2158.80435197048,2332.72529712867,2501.07255347883,2667.04118426973,2829.3208635933,2991.36710852922,3149.46611446219,3303.39363410527,3455.40034152461,3606.23273178472,3753.21738665035,3895.78026910284,4033.26155227973
"76",5670076,52206005,148.560356274408,371.445,858,54,84,12,0,0,0,3,0,0,0,0,3,0,0,148.560356274405,192.049666018221,236.082785262689,280.659714007807,325.780452253576,371.444999999997,417.653357247068,464.405523994789,511.701500243162,559.541285992186,607.92488124186,656.852285992186,706.323500243162,756.338523994789,806.897357247067,857.999999999996,1146.38620358531,1233.80931081956,1327.12428936831,1423.61013919751,1520.07559045062,1612.43489414616,1698.28208015147,1776.94220515789,1846.99830393918,1911.56798163586,1970.26606872207,2025.96968219346,2076.51570153754,2122.19960794776,2164.8307428201,2205.11809214664,2241.65747551479,2274.39316478533,2303.22015377766
"77",5670078,59500105,0.000252149399301804,1052.85,891,45,129,24,0,0,0,0,3,0,0,0,0,0,0,0.000252149386710698,271.03818827154,511.842131117677,722.412080687798,902.748036981903,1052.84999999999,1172.71796974206,1262.35194620812,1321.75192939816,1350.91791931219,1349.8499159502,1318.54791931219,1257.01192939817,1165.24194620813,1043.23796974207,891.000000000002,892.925778392952,636.022612520068,330.786203805765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
