,b_cat,house,tradit,flat,cluster,townhouse,semi,backyardhouse,backyardshack,informalsetl,flatlet,caravan,otherdwltyp,unspecdwel,pop12,pop13,pop14,pop15,pop16,pop17,x,y,sd16sd12
2764,2764,15.42744116,5.96E-05,0,0,0,1.99E-05,27.90895046,1.498270044,1.72966084,0.325528194,0,0.000178874,0,178.2910935,187.7463805,198.7981432,210.9974411,223.863907,237.2084649,30.92500073,-29.67083357,-0.054033691
2765,2765,20.06348363,0,0,0,0,0,29.00698814,0.446261356,1.403693003,3.570090848,0,0,0,177.3062784,187.3965074,199.187937,212.2660852,226.2800287,240.93226,30.92916739,-29.67083357,-0.042054912
2766,2766,25.14218223,3.707333816,0,0,0.185366691,0,22.15638424,0.335163859,2.227081291,2.681310874,0,1.112200145,0,219.6762082,239.3222398,262.5927842,289.0788088,318.3471212,349.9271231,30.93333406,-29.67083357,-0.04044301
2767,2767,37.22848122,7.832900907,0,0,0.391645045,0,1.155528957,0.717129646,21.18480194,0.401515462,0,2.349870272,0,383.1338881,452.3156384,534.3768166,629.2970701,736.3393542,854.1476877,30.93750073,-29.67083357,-0.038493292
2768,2768,45.59697455,0.098274321,0,0.196548641,0.098274321,0.098274321,0,2.450135004,59.75782845,0.960298876,0,0.431262932,0,627.9236285,752.23318,898.9342381,1068.373923,1259.418583,1469.232466,30.94166739,-29.67083357,-0.038816157
2769,2769,59.99865586,0.635198706,0.987495737,0.421648283,0.561758032,0.210824141,0.636561847,4.735562091,37.23123607,0.256501733,0,1.114553208,0,618.1606495,687.3890273,768.4309045,860.5020597,962.3385288,1071.639213,30.94583406,-29.67083357,-0.034569051
2770,2770,66.25093299,0.543100108,0.085057912,0.999007099,0.599093648,0.484971363,0,1.979147614,27.4703633,0,0,1.961341413,0,588.8103137,641.8376118,703.4454351,774.5738673,853.2234095,936.4784011,30.95000073,-29.67083357,-0.033787354
2771,2771,31.66085984,1.49639807,0,0.827676872,0.774411541,0.053545437,0.000280106,0.321568458,7.584973357,0,0,13.97204186,0,237.2623763,198.7771853,153.1426018,146.8949227,159.6730175,173.0917126,30.95416739,-29.67083357,-0.034974815
2772,2772,23.7893022,2.272996624,0,0.803590773,0.803590773,0.000697839,0.000697839,0.001395678,1.516445312,0,0,15.27450523,0,154.7835287,102.1754723,40.06041365,20.54586969,21.12109504,21.63732292,30.95833406,-29.67083357,-0.042877321
2773,2773,14.3784297,2.698071482,0,0.266514145,0.266514145,0.005054546,0.005054546,0.010109091,2.595100823,0,0,5.109259666,0,110.4247058,92.14140065,71.35034069,66.55071601,68.41394496,70.0860735,30.96250073,-29.67083357,-0.065937482
2774,2774,17.18309385,5.518410599,0,0,0,0.004616633,0.004616633,0.009233265,5.903847844,0,0,0.041549695,0,160.8375798,162.719829,165.6261153,170.3967346,175.1673539,179.4486789,30.96666739,-29.67083357,-0.07507935
2775,2775,11.19999589,3.42970338,0,0,0,0.006697689,0.006697689,0.013395379,3.683801491,0,0,0.060279204,0,102.8646282,102.2394208,102.5913858,105.5463814,108.501377,111.1532962,30.97083406,-29.67083357,-0.081183945
2776,2776,3.11242607,0.606322326,0,0,0,0.009510729,0.009510729,0.019021457,0.682884584,0,0,0.085596557,0,24.50049384,20.48586659,17.38506334,17.8858148,18.38656625,18.83595858,30.97500073,-29.67083357,-0.084600037
2777,2777,1.726543825,0.051546268,0.021646957,0.021646957,0.021646957,0.074907308,0.053260351,0.19310853,0.177999845,0.021646957,0,0.111344891,0,12.76992694,8.992016876,6.22710795,7.338318407,8.557763649,9.863796718,30.97916739,-29.67083357,-0.081186653
2778,2778,2.494287802,0.113404676,0.084535987,0.084535987,0.084535987,0.263230859,0.178694871,0.695533692,0.490040211,0.084535987,0,0.171142054,0,25.14163662,24.06056983,24.31818571,28.65769973,33.41989369,38.5202316,30.98333406,-29.67083357,-0.059984153
2779,2779,139.8313329,2.459998058,0,0.651821664,0,0.003005511,0.003005511,0.251109175,3.363619691,0,0,0.027049602,0,569.9796171,595.27862,626.313728,662.7851587,702.5290373,743.7569223,30.98750073,-29.67083357,-0.046154794
2780,2780,189.0861641,3.36461622,0,0.650897322,0,0,0.006149786,1.332362357,9.833640799,7.560590794,0,1.512118159,0,877.8800527,918.3411646,966.8588516,1021.455268,1080.747069,1141.6711,30.99166739,-29.67083357,-0.01444637
2781,2781,278.0526574,0.998113494,0.498730649,0.718487177,0,0.565441367,0.096492396,11.50300926,104.180672,18.70646852,0,4.240024353,0,1534.853891,1484.226683,1425.822954,1376.130323,1326.468044,1285.668413,30.99583406,-29.67083357,-0.015391372
2782,2782,162.6509232,13.94839504,3.402126182,0.612447174,5.579358017,3.670630065,1.224894347,165.8639265,211.6467958,2.968663641,0,1.818627075,0,1553.92056,1498.789885,1435.125621,1013.384932,740.8658343,625.8777737,31.00000073,-29.67083357,0.005169508
2783,2783,427.951464,2.400067126,1.753754265,1.658026669,0,2.876312395,5.200689991,26.53151684,215.4972609,0,5.65390996,57.66651958,0,1576.084642,1558.539294,1536.823319,1505.726406,1462.337268,1409.537529,31.0041674,-29.67083357,0.005950377
2784,2784,257.0009435,6.792327188,0,0.010227687,0,32.43113192,0.030453962,0.010227687,0.796992621,1.165063753,0.060678823,2.006141522,0,1402.497666,1444.755875,1492.962042,1542.735147,1594.131684,1640.516134,31.00833406,-29.67083357,0.009925163
2785,2785,213.5557175,12.38141079,20.93607427,14.01469397,2.322476528,44.30817011,1.880152161,1.219740085,39.67104127,0.218607332,0,6.629971673,0,1069.511537,1092.660803,1117.326899,1145.321982,1172.09977,1125.139365,31.01250073,-29.67083357,0.010891194
2786,2786,127.8192421,5.165184603,31.64094351,0,0,52.54916181,0,5.316085342,25.65220137,0,0,6.420664356,0,670.2895633,629.1761756,587.755105,602.0808526,613.4432047,554.4552549,31.0166674,-29.67083357,0.01254674
2787,2787,334.2043139,3.572845484,36.39673391,0,0.004294842,5.808295083,32.60929425,1.250522495,0,0,0,1.452073771,0,1569.876497,1598.559925,1630.581314,1662.954731,1625.172722,1560.554972,31.02083406,-29.67083357,0.006903744
2788,2788,173.6925854,0.020924342,20.33064871,0.096314669,0,0,3.286688595,0,0.096314669,0,0,0.096314669,0,810.8767427,721.2916829,615.9619814,498.7316431,453.5643295,397.6956331,31.02500073,-29.67083357,-0.002033309
2789,2789,89.79781308,0,2.439784581,1.547429817,0.232066499,0,0.443597197,0.696199498,1.315363318,0.039798372,0,1.315363318,0,493.6623705,501.107399,508.4541684,514.5941453,538.7199201,561.3756206,31.0291674,-29.67083357,0.004430377
2790,2790,108.2352126,0,1.111311488,0.690956903,0.671082097,0,0,2.013246292,0.019874806,0.215766712,0,2.242497781,0,552.7171199,591.8933462,636.5770402,685.8519546,738.6096766,793.1227587,31.03333406,-29.67083357,0.014301914
2791,2791,91.3555171,0,1.365114608,0.171426879,0.171426879,0,0,0.514280637,0,0.104053889,0,2.730229216,0,432.1356694,446.6090194,488.319759,534.8563615,585.1822389,638.1240608,31.03750073,-29.67083357,0.011465356
2792,2792,12.33540032,0,0,0,0,0,0,0,0,0,0,0,0,31.92691847,0,0,0,0,0,31.0416674,-29.67083357,-0.029717619
2793,2793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.04583406,-29.67083357,-0.054265547
2794,2794,53.2525823,0.710034431,2.130103292,0,0,0,0,3.550172154,0.710034431,0,0,0,0,318.095425,323.065666,326.1424818,326.37916,323.3023441,315.7286435,31.05000073,-29.67083357,-0.050031992
2795,2795,135.0270872,1.566899416,1.736418406,0,0,0.692388195,0.295705086,7.349965777,0.874511221,0,0,0.692388195,0,759.6768373,802.3718637,846.065655,888.3123254,928.1911987,962.4383845,31.0541674,-29.67083357,-0.038544884
2796,2796,150.6377675,0.040426724,0,0,0,0.002786293,0.037640432,4.454910664,1.640242612,0,0,0.002786293,0,866.4890669,953.2213222,1019.648722,1080.517096,1138.191983,1194.052746,31.05833406,-29.67083357,-0.038717443
2797,2797,251.4738176,1.08040587,0,0.659541813,0,0,0,6.640829579,0,0,0,0,0,937.6976581,1006.655858,1075.083991,1149.032324,1225.492264,1302.272922,31.06250073,-29.67083357,-0.044461095
2798,2798,161.318741,3.751754902,0,1.267503847,0,0,0,3.751754902,0.073299005,0,0,0,0,606.5328292,665.2759867,682.8613453,702.0670314,720.328287,736.372876,31.0666674,-29.67083357,-0.063567252
2799,2799,1.309780701,0,0,0.020771199,0,0,0,0,0.249254393,0,0,0,0,5.283247882,4.776685389,4.236465848,3.635457567,2.973378925,2.249948303,31.07083406,-29.67083357,-0.088521441
2800,2800,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.07500073,-29.67083357,-0.094982511
2801,2801,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.0791674,-29.67083357,-0.097234024
2802,2802,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.08333406,-29.67083357,-0.072578436
2803,2803,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.08750073,-29.67083357,-0.079612285
2804,2804,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.0916674,-29.67083357,-0.082889436
2805,2805,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.09583406,-29.67083357,-0.083580293
2806,2806,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.10000073,-29.67083357,-0.086298602
2807,2807,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.1041674,-29.67083357,-0.095589947
2808,2808,1.296874177,0,0,0.020917325,0,0,0,0,0.251007905,0,0,0,0,5.243276245,4.692453341,4.099795787,3.437413815,2.705307424,1.903476615,31.10833406,-29.67083357,-0.043307319
2809,2809,2.725902407,0,3.666677667,0.568068593,0.084291441,0,0.126437161,0,0.242090748,0,0,0,0,19.23201732,17.94213966,16.44333066,14.65249706,12.5415417,10.08236744,31.11250073,-29.67083357,-0.021830811
2810,2810,31.46088307,0,77.75433229,11.6213732,1.787455915,0,2.681183872,0,0.034917013,0,0,0,0,301.3198806,285.1561539,265.4116959,240.8909896,210.9982164,175.1375577,31.1166674,-29.67083357,-0.014684253
2811,2811,7.36104557,1.162384869,0,0,0,0,0,0,0,0,0,0,0,74.07690412,83.4275567,94.33233403,106.594542,120.1399813,134.5817397,30.58333406,-29.67500024,-0.091660797
2812,2812,22.40308483,2.358219456,0,0,0,0,0,0,0,0,0,0,0,216.9561899,245.2548234,278.2698958,315.4118522,356.4841744,400.3077526,30.58750073,-29.67500024,-0.058252771
2813,2813,19.36287642,9.181594501,0,0,0,0,0.440968368,0,0.220484184,0,0,0,0,192.7357118,212.6541628,235.8739561,261.8503485,290.4384546,320.6315085,30.59166739,-29.67500024,-0.037828281
2814,2814,14.16882172,22.510813,0,0,0,0,1.386592402,0,0.693296201,0,0,0.011218434,0,142.3740394,145.4680705,149.0392568,152.6141827,156.1816296,159.0408224,30.59583406,-29.67500024,-0.04700092
2815,2815,6.542654358,8.849270705,0,0,0,0,0.34643192,0,0.17321596,0,0,0.114012413,0,76.97833657,78.64103837,80.57123403,82.53943382,84.43162534,85.99858435,30.60000073,-29.67500024,-0.067059104
2816,2816,0.149285757,0.160343961,0,0,0,0,0,0,0,0,0,0.005529102,0,2.058669016,2.102901833,2.154506786,2.207954773,2.257716692,2.300106475,30.60416739,-29.67500024,-0.074223388
2817,2817,0.398995773,0.332496477,0.013299859,0,0,0,0,0,0,0,0,0,0,3.972224583,2.64667196,1.063988728,0,0,0,30.60833406,-29.67500024,-0.07900041
2818,2818,0.642051821,0.535043184,0.021401727,0,0,0,0,0,0,0,0,0,0,6.39198257,4.258943744,1.712138188,0,0,0,30.61250073,-29.67500024,-0.072132388
2819,2819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.61666739,-29.67500024,-0.053374155
2820,2820,24.85205267,8.284017558,0,0,0,0,0,0.63723212,0,0,0,0,0,281.2317755,314.3678458,351.3273087,391.4729323,434.1674843,478.561322,30.62083406,-29.67500024,-0.036828882
2821,2821,36.02116444,10.70192414,0,0,0,0,0,0.65111979,0,0,0,0,0,386.923693,426.3753392,469.9201514,516.7205626,565.9390057,616.3344265,30.62500073,-29.67500024,-0.027253501
2822,2822,32.50742098,21.70451703,0,0,0,0,0,0.902139761,0,0,0,0,0,448.9433485,472.9648983,498.894309,525.6550748,552.1706899,577.1523796,30.62916739,-29.67500024,-0.027467978
2823,2823,34.98013596,18.14630806,2.63028561,0,0,0,1.578171366,0.51450533,0,0,0,0,0,460.906956,488.5993042,518.7311832,550.2620307,582.3266364,613.3583809,30.63333406,-29.67500024,-0.036160645
2824,2824,43.63287866,11.899876,4.958281665,0,0,0,2.974968999,0,0,0,0,0,0,492.8531975,529.2139298,568.8801831,610.8603012,654.4931798,697.7955064,30.63750073,-29.67500024,-0.055211541
2825,2825,8.342755562,2.275296972,0.948040405,0,0,0,0.568824243,0,0,0,0,0,0,94.23521624,101.1875125,108.7718358,116.7985779,125.1413334,133.4208863,30.64166739,-29.67500024,-0.084039841
2826,2826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64583406,-29.67500024,-0.10470717
2827,2827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65000073,-29.67500024,-0.113487239
2828,2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65416739,-29.67500024,-0.116254537
2829,2829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65833406,-29.67500024,-0.124953151
2830,2830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66250073,-29.67500024,-0.126102127
2831,2831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.66666739,-29.67500024,-0.129741264
2832,2832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67083406,-29.67500024,-0.130680487
2833,2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67500073,-29.67500024,-0.131022656
2834,2834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67916739,-29.67500024,-0.131133232
2835,2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68333406,-29.67500024,-0.131718167
2836,2836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.68750073,-29.67500024,-0.112111474
2837,2837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69166739,-29.67500024,-0.108245404
2838,2838,1.02075247,7.874376197,0.145821781,0,0,0,0,0,0,0,0,0,0,57.0649238,58.28010531,59.68971587,61.14793368,62.55754424,63.72411849,30.69583406,-29.67500024,-0.081414698
2839,2839,2.546951576,19.64791216,0.363850225,0,0,0,0,0,0,0,0,0,0,142.3867215,145.4188067,148.9360255,152.5745278,156.0917466,159.0025484,30.70000073,-29.67500024,-0.049773559
2840,2840,2.037208703,16.15062248,0.501738988,0,0,0,0,0,0,0,0,0.023789745,0,119.5459626,122.4741943,125.8414437,129.3600796,132.8145581,135.805511,30.70416739,-29.67500024,-0.062595993
2841,2841,0.113566314,2.952724174,1.022096829,0,0,0,0,0,0,0,0,0.113566314,0,33.35064099,35.88695534,38.68825776,41.75454825,44.97226049,48.26568361,30.70833406,-29.67500024,-0.115802513
2842,2842,0.122893261,2.965516599,1.017310865,0,0,0,0,0,0,0,0,0.113034541,0,33.50634092,36.04918194,38.85642746,41.92742025,45.14813989,48.44191551,30.71250073,-29.67500024,-0.125409964
2843,2843,1.772336976,5.227816523,0.17092533,0,0,0,0,0,0,0,0,0.018991703,0,61.04138567,64.73844489,68.59670777,72.49928462,76.25184921,79.60796105,30.71666739,-29.67500024,-0.123704111
2844,2844,2.105437859,5.68468222,0,0,0,0,0,0,0,0,0,0,0,66.60201761,70.53216828,74.60268148,78.67319467,82.53316408,85.90186466,30.72083406,-29.67500024,-0.120179689
2845,2845,1.739022858,4.695361716,0,0,0,0,0,0,0,0,0,0,0,55.01108974,58.25726574,61.6193766,64.98148745,68.16969603,70.9521326,30.72500073,-29.67500024,-0.120271804
2846,2846,1.967625092,5.312587749,0,0,0,0,0,0,0,0,0,0,0,62.24254041,65.91544059,69.71951576,73.52359094,77.13090361,80.27910376,30.72916739,-29.67500024,-0.122720878
2847,2847,2.101308939,5.673534135,0,0,0,0,0,0,0,0,0,0,0,66.4714061,70.39384945,74.45638007,78.51891068,82.3713104,85.73340471,30.73333406,-29.67500024,-0.126563031
2848,2848,0.712235523,7.309501595,0,0,0,0,0,0,0,0,0,0,0,52.40078431,45.56897897,37.31561991,27.48440727,27.91963248,29.05920932,30.73750073,-29.67500024,-0.124448615
2849,2849,0,9.977917852,0,0,0,0,0,0,0,0,0,0,0,55.3320899,40.21403255,22.37472488,1.612592784,0,0,30.74166739,-29.67500024,-0.123822601
2850,2850,0,11.17963282,0,0,0,0,0,0,0,0,0,0,0,61.99614565,45.05730804,25.06947966,1.806809345,0,0,30.74583406,-29.67500024,-0.124906217
2851,2851,0,11.17967975,0,0,0,0,0,0,0,0,0,0,0,61.99640591,45.05749719,25.0695849,1.80681693,0,0,30.75000073,-29.67500024,-0.104611915
2852,2852,6.20932633,9.185727141,0.018356021,0,0,0.055068063,0,0.087269088,0.105625109,0,0,0.142337151,0,98.66018626,89.06827236,77.39782768,63.33125726,66.11220024,70.21084003,30.75416739,-29.67500024,-0.080620523
2853,2853,32.76545107,1.909858059,0.911616984,0,0,0.074141422,0.070018672,0.571264321,0.370783216,0.248534469,0,0.420210831,0,276.3303686,301.7001696,329.5378107,359.1985782,391.0795026,423.4943459,30.75833406,-29.67500024,-0.055280098
2854,2854,15.13449466,1.27522627,11.56088173,0,0,0,0.91270119,0.32366418,0,0.62789791,0,0,0,234.5728811,268.3174479,307.1218409,350.8716955,399.1548897,451.0263384,30.76250073,-29.67500024,-0.060074429
2855,2855,13.23267336,1.241245767,12.57050083,0,0,0,0.99240796,0.275602752,0,0.606405406,0,0,0,226.6843779,259.9051374,298.266761,341.6929932,389.7593053,441.5606427,30.76666739,-29.67500024,-0.094443811
2856,2856,3.549791158,3.366323742,12.69125902,0,0,0,0.996339293,5.27E-05,0,0.37324862,0,0,0,162.5571007,183.9977238,209.2328699,238.2714506,270.7180618,305.9560525,30.77083406,-29.67500024,-0.103214884
2857,2857,4.517856455,4.390071162,4.338985851,0,0,0,0.275381705,0,0,0.584372506,0,0,0,112.6237861,121.4731263,132.2119048,144.7199803,158.8597969,174.2079755,30.77500073,-29.67500024,-0.120425379
2858,2858,3.455148019,1.430204526,4.856884601,0,0,0,0.255625505,0,0,1.022502021,0,0,0,89.03542359,99.08297931,112.0617796,127.9411927,146.7007975,168.0339153,30.77916739,-29.67500024,-0.126038583
2859,2859,3.613507169,1.835013985,4.60947398,0,0,0,0.242603894,0,0,0.970415575,0,0,0,91.00679215,100.6274416,113.0034805,128.0899155,145.8567507,165.9863931,30.78333406,-29.67500024,-0.131567625
2860,2860,2.03500291,5.1107438,0.484043425,0,0,0,0.313715818,0,0,0.101903879,0,0,0,67.91703128,76.57205443,86.65237028,98.143047,110.9380501,124.7948574,30.78750073,-29.67500024,-0.130748615
2861,2861,1.671277562,5.3480882,0,0,0,0,0.334255512,0,0,0,0,0,0,62.84003634,71.64209817,81.78118205,93.25728798,105.9589975,119.6634735,30.79166739,-29.67500024,-0.125586441
2862,2862,1.585958186,5.075066197,0,0,0,0,0.317191637,0,0,0,0,0,0,59.63202781,67.98474092,77.60622059,88.4964668,100.549749,113.5546061,30.79583406,-29.67500024,-0.118349826
2863,2863,0.507038835,1.280160782,0.000190392,0,0.000190392,0,0.083770706,0,0,0,0,0,0,15.92129935,17.9889373,20.37370007,23.07558767,26.06648613,29.29010406,30.80000073,-29.67500024,-0.106336151
2864,2864,5.060269217,0.210844551,0,0,0,0,0.210844551,0,0,0,0,0,0,43.78538503,42.30947317,40.7632798,39.14680491,37.38976699,35.351603,30.80416739,-29.67500024,-0.108417902
2865,2865,6.139364857,0.255806869,0,0,0,0,0.255806869,0,0,0,0,0,0,53.1225598,51.33191172,49.45599468,47.49480868,45.36308477,42.89028504,30.80833406,-29.67500024,-0.120194241
2866,2866,4.013967217,1.813376942,0,0,0,0,0.147192713,0,0.074052632,0,0,0,0,48.69757285,47.88938176,47.00744221,45.9900437,44.75109565,43.14310118,30.81250073,-29.67500024,-0.126481349
2867,2867,1.133651794,3.924179286,0,0,0,0,0,0,0.174407968,0,0,0,0,42.70088423,43.22410814,43.68919605,43.950808,43.92174001,43.48572009,30.81666739,-29.67500024,-0.118903549
2868,2868,1.133651794,3.924179286,0,0,0,0,0,0,0.174407968,0,0,0,0,42.70088423,43.22410814,43.68919605,43.950808,43.92174001,43.48572009,30.82083406,-29.67500024,-0.106258559
2869,2869,1.133651794,3.924179286,0,0,0,0,0,0,0.174407968,0,0,0,0,42.70088423,43.22410814,43.68919605,43.950808,43.92174001,43.48572009,30.82500073,-29.67500024,-0.102598666
2870,2870,1.160096073,3.910343509,0,0,0,0,0,0,0.1725154,0,0,0,0,42.62789649,43.07170035,43.44633362,43.60636698,43.46429286,43.01383968,30.82916739,-29.67500024,-0.129024157
2871,2871,3.091083443,2.900018485,0,0,0,0,0,0,0.034316887,0,0,0,0,37.29802728,31.94248126,25.71200528,18.45464607,10.0607283,8.556343722,30.83333406,-29.67500024,-0.141272187
2872,2872,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.83750073,-29.67500024,-0.131045759
2873,2873,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.84166739,-29.67500024,-0.124371948
2874,2874,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.84583406,-29.67500024,-0.092704022
2875,2875,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.85000073,-29.67500024,-0.091588292
2876,2876,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.85416739,-29.67500024,-0.116400999
2877,2877,3.570578234,2.64913869,0,0,0,0,0,0,0,0,0,0,0,35.97453554,29.1789189,21.30828946,12.20907396,1.76609246,0,30.85833406,-29.67500024,-0.130615393
2878,2878,6.307569997,4.668232583,0,0,0.177860616,0,0,0.024975959,0.024975959,0,0,0,0,87.85855246,87.57631674,86.86874068,85.48127127,83.23781549,82.67421791,30.86250073,-29.67500024,-0.135888588
